measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Indonesia,Both,All ages,Anxiety disorders,Rate,2021,2745.06177875611,3329.1119918952795,2149.74617646353
Prevalence,Thailand,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,853.5186201138699,1181.00482232891,600.59138950392
Prevalence,Thailand,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,841.43571631922,1163.62033770533,592.53248103965
Prevalence,Kiribati,Both,All ages,Eating disorders,Rate,2020,119.05961523265,161.56381015274,91.15389033346
Prevalence,Kiribati,Both,All ages,Eating disorders,Rate,2021,119.90697700220001,162.01014287346,92.22042517439
Prevalence,Philippines,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,650.82837548903,895.8952785742999,463.74168115456
Prevalence,Philippines,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,649.9824829493799,894.3596179630499,463.04564635337
Prevalence,Samoa,Both,All ages,Autism spectrum disorders,Rate,2020,676.4472383979,1180.9876794303,353.69424091585
Prevalence,Samoa,Both,All ages,Autism spectrum disorders,Rate,2021,680.12931344217,1214.59063847585,351.64987392401
Prevalence,Fiji,Both,All ages,Autism spectrum disorders,Rate,2020,586.05815433648,995.80341724678,316.51630965631
Prevalence,Fiji,Both,All ages,Autism spectrum disorders,Rate,2021,590.460765972,1003.17544258684,315.24499382436
Prevalence,Lao People's Democratic Republic,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,887.4430647496699,1621.0235838399701,437.66938658511003
Prevalence,Lao People's Democratic Republic,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,880.70535718763,1560.55176646276,445.71674715236
Prevalence,Myanmar,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,787.80636634467,1412.94940743194,370.53468501867
Prevalence,Myanmar,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,782.20506025494,1407.58456645463,377.93170895949
Prevalence,Maldives,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,669.94243419452,1246.6225868761499,316.48030872741003
Prevalence,Maldives,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,664.83415179192,1222.20799076891,313.03665203553
Prevalence,Georgia,Both,All ages,Depressive disorders,Rate,2020,4716.81639921634,5729.9076490898,3983.5315287117296
Prevalence,Georgia,Both,All ages,Depressive disorders,Rate,2021,4590.998182475821,5538.13324362413,3869.96277392224
Prevalence,Kiribati,Both,All ages,Bipolar disorder,Rate,2020,339.24563204359,440.72230879291,263.68517166058
Prevalence,Kiribati,Both,All ages,Bipolar disorder,Rate,2021,340.63143961393,442.22688343663003,264.79222467143
Prevalence,Sri Lanka,Both,All ages,Anxiety disorders,Rate,2020,1781.4063033040302,2125.0540517404,1430.26173261615
Prevalence,Sri Lanka,Both,All ages,Anxiety disorders,Rate,2021,2031.2525280478899,2435.27634579045,1618.9855239800302
Prevalence,Cambodia,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,615.23277908538,876.62697797341,432.25180909672997
Prevalence,Cambodia,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,610.57788983999,869.56363070098,428.85948952794996
Prevalence,Indonesia,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,386.37505094027,537.90877105668,266.79793062931
Prevalence,Indonesia,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,383.21048481243,533.12967617561,264.49994818136
Prevalence,Malaysia,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,404.72558019475997,570.37515905312,270.82645240793
Prevalence,Malaysia,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,401.93417321347,565.5864442756599,269.29675251801
Prevalence,Taiwan,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,638.41818575441,839.0478248789799,468.73388867914
Prevalence,Taiwan,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,627.73050819089,834.3079080492199,445.41704585211994
Prevalence,Maldives,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,639.00084084763,896.7664374968201,454.49908473273
Prevalence,Maldives,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,633.4918212438,887.18364892023,451.63488524022
Prevalence,Myanmar,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,598.77988932374,854.00304615039,420.31354562642
Prevalence,Myanmar,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,597.02241045689,851.2522580812899,419.05585734862996
Prevalence,Philippines,Both,All ages,Bipolar disorder,Rate,2020,309.03560257327,363.99502891911004,262.60326661326
Prevalence,Philippines,Both,All ages,Bipolar disorder,Rate,2021,311.29668092623,366.53724710655996,264.57039057449003
Prevalence,China,Both,All ages,Bipolar disorder,Rate,2020,238.3021751473,279.80910250891,206.44453053075
Prevalence,China,Both,All ages,Bipolar disorder,Rate,2021,238.26439075668003,279.76927450384,206.58045769261
Prevalence,Tonga,Both,All ages,Eating disorders,Rate,2020,150.32471813099,204.89858926488,114.37579491688
Prevalence,Tonga,Both,All ages,Eating disorders,Rate,2021,151.76123981753,206.17792415680998,115.80499658922999
Prevalence,Democratic People's Republic of Korea,Both,All ages,Bipolar disorder,Rate,2020,255.86221913069,325.89723669586,204.45384426218
Prevalence,Democratic People's Republic of Korea,Both,All ages,Bipolar disorder,Rate,2021,257.07113233304,327.27796859327,205.33115235901
Prevalence,Papua New Guinea,Both,All ages,Autism spectrum disorders,Rate,2020,684.67578533861,1191.44894621598,363.45297903355
Prevalence,Papua New Guinea,Both,All ages,Autism spectrum disorders,Rate,2021,689.14315101632,1225.18501275738,360.58337562352
Prevalence,Thailand,Both,All ages,Autism spectrum disorders,Rate,2020,529.44737277252,873.3113268233599,317.22988366723996
Prevalence,Thailand,Both,All ages,Autism spectrum disorders,Rate,2021,530.45925396615,869.6159931010399,315.96960670056
Prevalence,Maldives,Both,All ages,Bipolar disorder,Rate,2020,348.91137320625,461.33638551293006,274.94555247968
Prevalence,Maldives,Both,All ages,Bipolar disorder,Rate,2021,352.74608156695,465.71911654475997,278.31458973938
Prevalence,Sri Lanka,Both,All ages,Bipolar disorder,Rate,2020,341.94956130964,430.81995405383003,271.92277849414
Prevalence,Sri Lanka,Both,All ages,Bipolar disorder,Rate,2021,343.77473688734,433.12183258563,273.55073099577
Prevalence,Micronesia (Federated States of),Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,558.24185521882,1038.59545238479,239.76512006468002
Prevalence,Micronesia (Federated States of),Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,555.03183817935,1055.24806385347,253.22949808155
Prevalence,Micronesia (Federated States of),Both,All ages,Autism spectrum disorders,Rate,2020,623.72015034816,1052.81161867155,343.30313449806
Prevalence,Micronesia (Federated States of),Both,All ages,Autism spectrum disorders,Rate,2021,626.5078136557,1055.97112580038,340.27675527437
Prevalence,Lao People's Democratic Republic,Both,All ages,Bipolar disorder,Rate,2020,322.5491820192,424.41678915652,250.1767630772
Prevalence,Lao People's Democratic Republic,Both,All ages,Bipolar disorder,Rate,2021,324.49800149468,426.54961456015,251.72590651823
Prevalence,China,Both,All ages,Other mental disorders,Rate,2020,1837.17662975512,2328.6798749462,1460.50537835906
Prevalence,China,Both,All ages,Other mental disorders,Rate,2021,1847.88818741012,2340.16114327584,1469.2084480051699
Prevalence,Viet Nam,Both,All ages,Bipolar disorder,Rate,2020,337.96731406007996,428.00528851186004,267.50160355064
Prevalence,Viet Nam,Both,All ages,Bipolar disorder,Rate,2021,338.56753019431,428.06373475694,268.49887575799
Prevalence,Malaysia,Both,All ages,Bipolar disorder,Rate,2020,336.55798321271,431.13698711704006,268.06765835165004
Prevalence,Malaysia,Both,All ages,Bipolar disorder,Rate,2021,338.68440559295004,433.82017263905,269.93318032144003
Prevalence,Taiwan,Both,All ages,Autism spectrum disorders,Rate,2020,520.8186762032,818.6527896936399,323.92898729898997
Prevalence,Taiwan,Both,All ages,Autism spectrum disorders,Rate,2021,524.84365483998,829.29675184513,325.47680105512
Prevalence,Taiwan,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,300.43486767556,591.49437263248,130.10357997584998
Prevalence,Taiwan,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,290.14492595006004,587.24807393864,122.46550937998
Prevalence,Kiribati,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,557.57909416572,1084.30815841295,227.15011041094
Prevalence,Kiribati,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,556.44667500797,1114.6240756386699,226.97264310581
Prevalence,Timor-Leste,Both,All ages,Autism spectrum disorders,Rate,2020,662.65314967583,1022.9030261049901,387.60444839357996
Prevalence,Timor-Leste,Both,All ages,Autism spectrum disorders,Rate,2021,666.78628773036,1036.5621316010202,391.01264656949996
Prevalence,Malaysia,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,613.25064980739,1158.37101755774,278.75229190861
Prevalence,Malaysia,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,612.23212424466,1157.95926022851,281.70538207492
Prevalence,Cambodia,Both,All ages,Autism spectrum disorders,Rate,2020,591.96047620677,911.56019806488,360.47951491599997
Prevalence,Cambodia,Both,All ages,Autism spectrum disorders,Rate,2021,594.8866789378301,908.23597382681,356.74144754492
Prevalence,Marshall Islands,Both,All ages,Eating disorders,Rate,2020,145.30419900547,197.02209751814,110.86726786806
Prevalence,Marshall Islands,Both,All ages,Eating disorders,Rate,2021,147.49382463717,201.10790373332998,112.99867950413001
Prevalence,Myanmar,Both,All ages,Depressive disorders,Rate,2020,2940.08681638244,3509.7446845978097,2504.57634041401
Prevalence,Myanmar,Both,All ages,Depressive disorders,Rate,2021,3018.74929568669,3598.5855619125996,2561.41360875973
Prevalence,Myanmar,Both,All ages,Bipolar disorder,Rate,2020,313.05662166344996,399.42093712237,246.14807526816998
Prevalence,Myanmar,Both,All ages,Bipolar disorder,Rate,2021,313.7801585676,399.98424987971,246.81587919492998
Prevalence,Maldives,Both,All ages,Depressive disorders,Rate,2020,2704.52142817922,3246.94060886678,2280.27373171347
Prevalence,Maldives,Both,All ages,Depressive disorders,Rate,2021,2797.67278564361,3365.25529899267,2346.03398217057
Prevalence,Philippines,Both,All ages,Autism spectrum disorders,Rate,2020,656.0209274974001,1131.21517727719,342.23349115535
Prevalence,Philippines,Both,All ages,Autism spectrum disorders,Rate,2021,659.14124001709,1167.80725183182,340.28893415996
Prevalence,Viet Nam,Both,All ages,Autism spectrum disorders,Rate,2020,571.12934871072,870.86597208492,408.8219135365
Prevalence,Viet Nam,Both,All ages,Autism spectrum disorders,Rate,2021,574.5742092284299,877.3275211595001,412.91146305497
Prevalence,Democratic People's Republic of Korea,Both,All ages,Anxiety disorders,Rate,2020,3569.1430984924605,4554.62042250868,2776.11468155518
Prevalence,Democratic People's Republic of Korea,Both,All ages,Anxiety disorders,Rate,2021,3445.8173330877503,4452.23686421024,2657.75693040868
Prevalence,Indonesia,Both,All ages,Autism spectrum disorders,Rate,2020,578.1487442003599,1040.50240829325,295.50797204467
Prevalence,Indonesia,Both,All ages,Autism spectrum disorders,Rate,2021,581.8602734722,1027.373848842,295.29552555838
Prevalence,Kiribati,Both,All ages,Autism spectrum disorders,Rate,2020,629.4337723792399,1079.61083554128,339.10109105772
Prevalence,Kiribati,Both,All ages,Autism spectrum disorders,Rate,2021,633.46299901755,1110.30787861199,338.06300802641
Prevalence,Marshall Islands,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,621.31512810502,1156.66719935162,297.00286588831
Prevalence,Marshall Islands,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,616.21048215475,1159.2697346080902,281.77866918117
Prevalence,Lao People's Democratic Republic,Both,All ages,Autism spectrum disorders,Rate,2020,583.70314957634,892.08792327895,356.46998246876996
Prevalence,Lao People's Democratic Republic,Both,All ages,Autism spectrum disorders,Rate,2021,586.96252280903,895.16311864093,354.30505722336
Prevalence,Democratic People's Republic of Korea,Both,All ages,Autism spectrum disorders,Rate,2020,485.06436116662,768.722312788,295.16436457983
Prevalence,Democratic People's Republic of Korea,Both,All ages,Autism spectrum disorders,Rate,2021,487.57525775874,774.43792917654,294.54771956664
Prevalence,Timor-Leste,Both,All ages,Anxiety disorders,Rate,2020,2031.5558950757502,2471.96099648894,1657.71810287658
Prevalence,Timor-Leste,Both,All ages,Anxiety disorders,Rate,2021,2177.16883754187,2680.73471014218,1758.58812858384
Prevalence,Sri Lanka,Both,All ages,Autism spectrum disorders,Rate,2020,593.58423124353,993.71886206893,348.57900787367004
Prevalence,Sri Lanka,Both,All ages,Autism spectrum disorders,Rate,2021,596.91360781866,1000.1715301172001,346.90489959562
Prevalence,Maldives,Both,All ages,Autism spectrum disorders,Rate,2020,648.17085099901,1101.13836088096,402.44228589799
Prevalence,Maldives,Both,All ages,Autism spectrum disorders,Rate,2021,654.54128346012,1116.0967242613401,403.61289765762
Prevalence,Malaysia,Both,All ages,Autism spectrum disorders,Rate,2020,633.42460440137,1043.64128698698,386.16324059515
Prevalence,Malaysia,Both,All ages,Autism spectrum disorders,Rate,2021,638.00326087017,1035.42573122112,385.59536235709
Prevalence,China,Both,All ages,Autism spectrum disorders,Rate,2020,473.59473495807003,722.62369497488,300.35177688205
Prevalence,China,Both,All ages,Autism spectrum disorders,Rate,2021,477.23132198297,726.9799622572,301.89700732888997
Prevalence,Papua New Guinea,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,649.98962418681,1241.9664377124002,272.9362872585
Prevalence,Papua New Guinea,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,645.64037736382,1247.0198295953,278.55246436266003
Prevalence,Timor-Leste,Both,All ages,Eating disorders,Rate,2020,115.45015589343998,158.67769285382,87.11259202605
Prevalence,Timor-Leste,Both,All ages,Eating disorders,Rate,2021,118.78146161979,164.05631835932,89.5743540424
Prevalence,Thailand,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,782.0093356529801,1380.45478356376,375.44420310617
Prevalence,Thailand,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,777.1058502672599,1400.1897082457,366.13400713464
Prevalence,Lao People's Democratic Republic,Both,All ages,Other mental disorders,Rate,2020,1366.30790557362,1736.09028347844,1059.47202854585
Prevalence,Lao People's Democratic Republic,Both,All ages,Other mental disorders,Rate,2021,1381.06088220781,1753.41660816604,1070.8372444146
Prevalence,Viet Nam,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,564.44732691027,1064.83855960229,257.46466523278997
Prevalence,Viet Nam,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,561.47196900856,1043.71201583334,258.41337931352996
Prevalence,Myanmar,Both,All ages,Autism spectrum disorders,Rate,2020,598.5986499323201,936.18364826909,362.14679925131003
Prevalence,Myanmar,Both,All ages,Autism spectrum disorders,Rate,2021,604.0343976638101,924.89980264129,360.84232610192004
Prevalence,China,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,910.50960096698,1563.46486278214,475.86724741146
Prevalence,China,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,907.25053591735,1568.45216294237,477.62543699932996
Prevalence,Solomon Islands,Both,All ages,Eating disorders,Rate,2020,122.19291546473,168.13774180653,93.02713606905999
Prevalence,Solomon Islands,Both,All ages,Eating disorders,Rate,2021,121.83874181101999,167.02292232790998,92.29183880701001
Prevalence,Azerbaijan,Both,All ages,Depressive disorders,Rate,2020,3948.9511502982396,5011.85959479544,3199.8769798456296
Prevalence,Azerbaijan,Both,All ages,Depressive disorders,Rate,2021,3930.5499607792,4932.2950557452905,3161.05469782415
Prevalence,Sri Lanka,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,653.38111543112,1237.7019690853801,293.79458494603
